"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"
2.267033986E0	1.254437327E0	1.102851963E1	9.164510965E-1
2.275437007E0	1.018744230E0	1.108175945E1	1.101894855E0
2.283840027E0	9.894321561E-1	1.158724403E1	7.986045480E-1
2.292243048E0	1.303490162E0	1.244148159E1	8.452646136E-1
2.300646069E0	1.473978758E0	1.353679562E1	1.217348576E0
2.309049090E0	5.635097623E-1	1.421994686E1	1.013360381E0
2.317452111E0	-4.402793646E-1	1.337109280E1	1.746760458E-1
2.325855132E0	-7.944171429E-1	1.231286716E1	-3.792623878E-1
2.334258152E0	-4.265206456E-1	1.206700420E1	-2.482553422E-1
2.342661173E0	1.495514214E-1	1.284766293E1	4.426721856E-2
2.351064194E0	1.680957973E-1	1.340279770E1	-5.742774159E-2
2.359467215E0	1.974078640E-2	1.309651661E1	2.644068897E-1
2.367870236E0	6.107679605E-1	1.247198963E1	4.851447940E-1
2.376273257E0	1.701895118E0	1.243490124E1	1.563709617E0
2.384676277E0	3.567698479E0	1.258026505E1	3.232703447E0
2.393079298E0	5.640480995E0	1.241874981E1	4.362115860E0
2.401482319E0	6.845267296E0	1.239362526E1	5.026124001E0
2.409885340E0	6.523432732E0	1.285902882E1	6.043671608E0
2.418288361E0	4.685146809E0	1.297986603E1	5.126024246E0
2.426691382E0	2.976073265E0	1.241396427E1	3.309871912E0
2.435094402E0	2.249851465E0	1.175773239E1	3.279363394E0
2.443497423E0	1.806581140E0	1.077547836E1	2.916850805E0
2.451900444E0	8.919246197E-1	1.036331463E1	1.476371527E0
2.460303465E0	4.366901219E-1	1.029392338E1	2.015953064E-1
2.468706486E0	6.329016089E-1	1.010309505E1	-2.333002090E-1
2.477109507E0	7.728816867E-1	1.023410225E1	-4.139583111E-1
2.485512527E0	1.596610904E0	9.543174744E0	-1.104885817E0
2.493915548E0	2.599801779E0	8.684749603E0	-4.731806815E-1
2.502318569E0	2.922832966E0	7.698308468E0	-1.298106313E-1
2.510721590E0	2.934198856E0	7.262216568E0	-6.556333899E-1
2.519124611E0	2.614757061E0	7.382455826E0	-3.684946895E-1
2.527527632E0	2.297109842E0	7.031907558E0	1.351944804E-1
2.535930652E0	2.077568293E0	6.548557281E0	4.570291340E-1
2.544333673E0	1.686341763E0	5.981458187E0	5.144568682E-1
2.552736694E0	1.285543919E0	5.669793129E0	2.458625287E-1
2.561139715E0	8.386843204E-1	5.639883041E0	2.273181453E-2
2.569542736E0	2.518445849E-1	5.607579708E0	-6.999006122E-2
2.577945757E0	-1.274178028E-1	5.468796253E0	-1.495514214E-1
2.586348777E0	-8.793623000E-2	5.523232937E0	-2.033899166E-2
2.594751798E0	-5.264209956E-2	5.640480995E0	1.310070455E-1
2.603154819E0	-1.136590764E-1	5.766702652E0	9.870393574E-2
2.611557840E0	-1.932204217E-1	5.846862316E0	-1.854437590E-2
2.619960861E0	-1.196411345E-2	6.024528980E0	-1.316052526E-1
2.628363882E0	5.096712112E-1	6.282954216E0	3.888336942E-2
2.636766902E0	1.286142230E0	6.671787739E0	1.220339537E-1
2.645169923E0	1.987239242E0	7.174878597E0	2.835494876E-1
2.653572944E0	2.305484533E0	7.588837147E0	2.548356056E-1
2.661975965E0	2.242672920E0	7.857431412E0	2.811566554E-2
2.670378986E0	2.063809633E0	7.977072716E0	-3.230310678E-1
2.678782007E0	2.091326952E0	8.131409645E0	-5.383850932E-1
2.687185027E0	2.343769789E0	8.466404915E0	-4.785645306E-1
2.695588048E0	2.653640270E0	8.961120605E0	-4.438686073E-1
2.703991069E0	2.972483873E0	9.441479683E0	-4.683950245E-1
2.712394090E0	3.329014540E0	9.824930191E0	-1.369891018E-1
2.720797111E0	3.669991732E0	1.000498962E1	8.913264424E-2
2.729200132E0	3.946362734E0	1.004566765E1	5.443671346E-2
2.737603152E0	4.062414646E0	1.022632599E1	1.130608693E-1
2.746006173E0	3.846462488E0	1.050508976E1	1.070788130E-1
2.754409194E0	3.322434187E0	1.099860954E1	-1.704886109E-1
2.762812215E0	2.800200701E0	1.166321564E1	-1.495514214E-1
2.771215236E0	2.907877684E0	1.225603771E1	8.075776696E-2
2.779618257E0	3.860221148E0	1.295833111E1	2.093719877E-2
2.788021277E0	5.002793789E0	1.371266842E1	4.965107143E-2
2.796424298E0	5.622535229E0	1.426780319E1	2.584248483E-1
2.804827319E0	5.723033428E0	1.451546001E1	2.027917206E-1
2.813230340E0	5.828317642E0	1.467159176E1	1.106680483E-1
2.821633361E0	6.396613121E0	1.486541080E1	-1.208375469E-1
2.830036382E0	7.582854748E0	1.525125313E1	-3.098705411E-1
2.838439402E0	9.216554642E0	1.594577026E1	-3.625126183E-1
2.846842423E0	1.065822983E1	1.647099495E1	-2.416750938E-1
2.855245444E0	1.120199966E1	1.632563019E1	-1.968096644E-1
2.863648465E0	1.091366386E1	1.530210114E1	8.434699476E-2
2.872051486E0	1.136351490E1	1.412363529E1	-5.084748194E-2
2.880454507E0	1.247498131E1	1.343330669E1	3.918247223E-1
2.888857527E0	1.120558834E1	1.254736328E1	1.316052489E-2
2.897260548E0	9.251250267E0	1.150588799E1	7.040880919E-1
2.905663569E0	8.213363647E0	9.240483284E0	1.068993568E0
2.914066590E0	9.317052841E0	6.336792469E0	1.015154958E0
2.922469611E0	1.134676456E1	4.954937458E0	1.419542074E0
2.930872632E0	1.267059422E1	5.615356445E0	2.079362869E0
2.939275652E0	1.274596786E1	7.686942577E0	2.783450842E0
2.947678673E0	1.210947704E1	9.646066666E0	2.865405083E0
2.956081694E0	1.155314636E1	1.092263699E1	2.723032236E0
2.964484715E0	1.098006535E1	1.202692509E1	2.734398127E0
2.972887736E0	9.094520569E0	1.366002655E1	3.008376360E0
2.981290757E0	6.285944939E0	1.380479240E1	4.955535889E0
2.989693777E0	4.890929699E0	1.395613766E1	3.278167009E0
2.998096798E0	-5.111667156E0	1.656012726E1	-1.571486235E0
3.006499819E0	-1.953619957E1	1.589252949E1	-1.283450222E1
3.014902840E0	-3.172344398E1	1.367976665E1	-1.723250961E1
3.023305861E0	-2.709153748E1	1.374078369E1	-8.377870560E0
3.031708882E0	-5.971288681E0	1.521117401E1	-1.509871125E0
3.040111902E0	1.368933868E1	1.414935875E1	-5.413761139E-1
3.048514923E0	2.132842445E1	1.214477158E1	1.837089539E0
3.056917944E0	1.499402523E1	1.008275604E1	9.670592308E0
3.065320965E0	8.068597794E0	9.373284340E0	8.395816803E0
3.073723986E0	2.433500528E0	1.017906761E1	1.168893814E0
3.082127007E0	-4.070191383E0	9.835099220E0	-1.877767563E0
3.090530027E0	-8.465208054E0	7.561319351E0	-9.792626500E-1
3.098933048E0	-7.374679565E0	6.055635929E0	1.634896040E0
3.107336069E0	-2.405983210E0	7.064808846E0	4.574478626E0
3.115739090E0	1.567897081E0	8.724829674E0	5.459823132E0
3.124142111E0	1.974078655E0	9.787840843E0	4.145565033E0
3.132545132E0	1.081555843E0	1.080778122E1	2.124228239E0
3.140948152E0	2.793620527E-1	1.169970608E1	3.840480447E-1
3.149351173E0	-4.648058116E-1	1.174636650E1	-9.110672474E-1
3.157754194E0	-1.536790371E0	1.080000496E1	-1.642672777E0
3.166157215E0	-2.289333105E0	1.028315544E1	-1.957927108E0
3.174560236E0	-2.064407825E0	1.021196842E1	-1.375274777E0
3.182963257E0	-9.008977413E-1	1.017667484E1	-3.014956415E-1
3.191366277E0	9.511470050E-2	1.015155029E1	1.285543919E0
3.199769298E0	1.166501045E-1	9.932008743E0	2.206780672E0
3.208172319E0	-4.929214716E-1	9.635298729E0	2.201995134E0
3.216575340E0	-1.204187989E0	9.640682220E0	1.575673699E0
3.224978361E0	-1.533799291E0	9.781260490E0	1.177268744E0
3.233381382E0	-1.298106313E0	9.730413437E0	9.361918569E-1
3.241784402E0	-4.223332107E-1	9.841081619E0	1.017547846E0
3.250187423E0	4.049852192E-1	1.003131104E1	1.526022673E0
3.258590444E0	6.113662124E-1	1.001815033E1	1.514656782E0
3.266993465E0	5.401797295E-1	9.879366875E0	1.305284739E0
3.275396486E0	3.936193287E-1	9.936794281E0	1.018744230E0
3.283799507E0	2.213360965E-1	9.959526062E0	8.237292171E-1
3.292202527E0	3.960121572E-1	9.823733330E0	8.931210637E-1
3.300605548E0	8.877372146E-1	9.749555588E0	1.067198873E0
3.309008569E0	1.241874933E0	9.806983948E0	1.402792215E0
3.317411590E0	1.266999602E0	9.769894600E0	1.687538147E0
3.325814611E0	1.130010486E0	9.678369522E0	1.814955950E0
3.334217632E0	1.002592683E0	9.544371605E0	1.587039590E0
3.342620652E0	1.045065284E0	9.546165466E0	1.517049551E0
3.351023673E0	1.148554921E0	9.671789169E0	1.616351724E0
3.359426694E0	1.334596872E0	9.669396400E0	1.611566067E0
3.367829715E0	1.571486235E0	9.517452240E0	1.386640668E0
3.376232736E0	1.314856052E0	9.488140106E0	1.377667665E0
3.384635757E0	1.049850941E0	9.498908043E0	1.199402332E0
3.393038777E0	1.076171994E0	9.604191780E0	1.168295622E0
3.401441798E0	1.168295622E0	9.745966911E0	1.411167145E0
3.409844819E0	1.268794179E0	9.681958199E0	1.510469317E0
3.418247840E0	1.391426325E0	9.511469841E0	1.418943882E0
3.426650861E0	1.421934843E0	9.458230019E0	1.347757339E0
