"Time (s)"	"Gyroscope x (rad/s)"	"Gyroscope y (rad/s)"	"Gyroscope z (rad/s)"
2.681974597E0	-3.100049868E-2	-2.532267332E0	1.707776189E0
2.690377618E0	-3.859027624E-1	-3.258870244E-1	4.779879749E-2
2.698780639E0	1.783674061E-1	2.438960314E0	-1.561783671E0
2.707183660E0	3.753656447E-1	3.789696455E0	-1.222305417E0
2.715586681E0	5.329642445E-2	3.645841837E0	3.990359604E-1
2.723989701E0	8.887827396E-2	2.705137014E0	8.820634484E-1
2.732392722E0	2.183778957E-2	8.583931327E-1	4.654656053E-1
2.740795743E0	-2.107423097E-1	-1.173743010E0	2.551814318E-1
2.749198764E0	-2.412846684E-1	-1.780161619E0	1.855448484E-1
2.757601785E0	-1.860029846E-1	-1.354553819E0	1.896680743E-1
2.766004806E0	-1.424801201E-1	-7.308787704E-1	2.449497581E-1
2.774407826E0	-7.666133344E-2	-1.240019947E-1	1.687465608E-1
2.782810847E0	-2.443389036E-2	2.883199155E-1	8.399149776E-2
2.791213868E0	4.123218823E-3	4.297310412E-1	1.043021679E-1
2.799616889E0	2.718270384E-2	3.628432751E-1	1.586675793E-1
2.808019910E0	2.351761982E-2	1.893626451E-1	1.719534993E-1
2.816422931E0	1.679829881E-2	-1.695101149E-2	1.776038408E-1
2.824825951E0	8.704573847E-3	-1.652341783E-1	1.600419879E-1
2.833228972E0	1.527118124E-2	-2.409792393E-1	1.423274130E-1
2.841631993E0	2.901524492E-2	-2.956500649E-1	1.475196183E-1
2.850035014E0	5.390727147E-2	-3.254288733E-1	1.475196183E-1
2.858438035E0	7.482878864E-2	-3.530697227E-1	1.444653720E-1
2.866841056E0	8.490777016E-2	-3.710896969E-1	1.327065676E-1
2.875244076E0	8.826743066E-2	-3.486410677E-1	1.273616552E-1
2.883647097E0	8.719844371E-2	-3.009949923E-1	1.411057115E-1
2.892050118E0	8.842013776E-2	-2.379250079E-1	1.623326540E-1
2.900453139E0	9.147437662E-2	-1.908897758E-1	1.896680743E-1
2.908856160E0	1.023169160E-1	-1.449235082E-1	2.058555335E-1
2.917259181E0	1.101052165E-1	-1.070509851E-1	2.309002578E-1
2.925662201E0	1.262926757E-1	-6.398624927E-2	2.666348219E-1
2.934065222E0	1.400367320E-1	-3.756710514E-2	3.115321100E-1
2.942468243E0	1.553079188E-1	-2.748812735E-2	3.579564989E-1
2.950871264E0	1.757712960E-1	1.527118147E-4	4.014793634E-1
2.959274285E0	2.084516287E-1	1.343864016E-2	4.318690002E-1
2.967677306E0	2.412846684E-1	2.351761982E-2	4.469874799E-1
2.976080326E0	2.625116110E-1	1.084253844E-2	4.558447599E-1
2.984483347E0	2.774773538E-1	-4.169032723E-2	4.424061179E-1
2.992886368E0	2.811424434E-1	-1.247655526E-1	4.144598544E-1
3.001289389E0	2.525853515E-1	-2.289150059E-1	4.355340898E-1
3.009692410E0	2.162399292E-1	-2.866400778E-1	4.798205197E-1
3.018095431E0	1.834068894E-1	-3.020639718E-1	5.066977739E-1
3.026498451E0	1.716480851E-1	-3.298575282E-1	5.464028716E-1
3.034901472E0	1.743968874E-1	-3.562766612E-1	5.877877474E-1
3.043304493E0	1.782146841E-1	-3.634541333E-1	6.296308041E-1
3.051707514E0	1.913478971E-1	-2.875563502E-1	7.046123147E-1
3.060110535E0	2.020377368E-1	-1.188097894E-1	8.107470274E-1
3.068513556E0	2.313583940E-1	7.757759839E-2	9.113841057E-1
3.076916576E0	3.439069986E-1	2.473931462E-1	9.910996556E-1
3.085319597E0	3.691044450E-1	4.228590131E-1	1.069440842E0
3.093722618E0	3.652866483E-1	5.464028716E-1	1.093416572E0
3.102125639E0	3.616215885E-1	6.169557571E-1	1.080894232E0
3.110528660E0	3.584146202E-1	6.502469182E-1	1.055696726E0
3.118931681E0	3.411581814E-1	6.519267559E-1	1.002094984E0
3.127334701E0	2.985515893E-1	6.539120078E-1	8.576295376E-1
3.135737722E0	2.377723008E-1	7.411104441E-1	5.320479870E-1
3.144140743E0	2.240282297E-1	8.971819282E-1	1.478250325E-1
3.152543764E0	2.099787444E-1	1.028514028E0	-1.491994411E-1
3.160946785E0	1.401894391E-1	1.093721986E0	-3.770454824E-1
3.169349806E0	9.407047927E-2	1.002094984E0	-6.733064055E-1
3.177752826E0	1.695101149E-2	8.733588457E-1	-1.061347127E0
3.186155847E0	-8.399149776E-2	8.018897176E-1	-1.459314108E0
3.194558868E0	-8.612946421E-2	7.401941419E-1	-1.740456581E0
3.202961889E0	-1.175880954E-1	6.371136904E-1	-1.926154137E0
3.211364910E0	-2.018850148E-1	5.132644176E-1	-2.083905458E0
3.219767931E0	-2.909159958E-1	3.990359604E-1	-2.198133945E0
3.228170951E0	-3.642176688E-1	2.782409191E-1	-2.252499342E0
